event_id,origin_time,latitude,longitude,depth_km,magnitude,horizontal_distance_m,east_m,north_m,depth_difference_km,requested_start_utc,requested_end_utc,coverage_complete,coverage_segment_id,intersecting_file_count,source_files,source_files_exist,family_neighborhood_gate,nomination_status,family_label,waveform_access_status
75142376,2025-03-03T23:59:40.900Z,36.0955,-120.6035,6.69,0.4,8702.984094531676,-2330.2362377978284,8385.221000410493,1.859,2025-03-03T23:59:30.900Z,2025-03-04T00:00:10.900Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-03T235907Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T000007Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142381,2025-03-04T00:02:56.360Z,36.11817,-120.59967,8.02,1.1,11085.326365767101,-1985.782174086828,10906.013469304458,3.188999999999999,2025-03-04T00:02:46.360Z,2025-03-04T00:03:26.360Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T000207Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T000307Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142386,2025-03-04T00:08:58.610Z,36.07617,-120.65916,3.18,0.8,9628.253214445875,-7336.062134974749,6235.820099495899,-1.6510000000000002,2025-03-04T00:08:48.610Z,2025-03-04T00:09:28.610Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T000807Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T000907Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142396,2025-03-04T00:32:10.230Z,36.06833,-120.628,2.33,0.3,7023.328266496186,-4533.6630161097955,5364.05067046561,-2.5010000000000003,2025-03-04T00:32:00.230Z,2025-03-04T00:32:40.230Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T003107Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T003207Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142416,2025-03-04T01:13:23.400Z,36.10417,-120.596,8.44,0.8,9494.7607626126,-1655.7178362744612,9349.282346035465,3.608999999999999,2025-03-04T01:13:13.400Z,2025-03-04T01:13:53.400Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T011307Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142451,2025-03-04T02:52:05.470Z,36.089,-120.61483,7.76,1.7,8362.438913989727,-3349.208703033474,7662.452978892236,2.9289999999999994,2025-03-04T02:51:55.470Z,2025-03-04T02:52:35.470Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T025107Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T025207Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142551,2025-03-04T07:59:04.560Z,36.10633,-120.6025,8.11,1.0,9847.677926037199,-2240.300450928813,9589.463719339494,3.278999999999999,2025-03-04T07:58:54.560Z,2025-03-04T07:59:34.560Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T075807Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T075907Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142571,2025-03-04T08:30:27.320Z,36.08867,-120.61,6.55,0.6,8163.844878788594,-2914.8188524521806,7625.758602415375,1.7189999999999994,2025-03-04T08:30:17.320Z,2025-03-04T08:30:57.320Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T083007Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142576,2025-03-04T08:51:01.170Z,36.0845,-120.622,6.18,0.5,8200.472045895905,-3994.0482948905906,7162.07511784132,1.3489999999999993,2025-03-04T08:50:51.170Z,2025-03-04T08:51:31.170Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T085007Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T085107Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142626,2025-03-04T11:25:38.630Z,36.085,-120.61983,5.85,1.1,8156.368424666478,-3798.8876373823855,7217.672657958353,1.0189999999999992,2025-03-04T11:25:28.630Z,2025-03-04T11:26:08.630Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T112507Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T112607Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142691,2025-03-04T13:39:12.180Z,36.05633,-120.62833,0.75,0.6,6087.910063964765,-4563.341825777325,4029.709707663164,-4.081,2025-03-04T13:39:02.180Z,2025-03-04T13:39:42.180Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T133807Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T133907Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142726,2025-03-04T15:29:33.250Z,36.104,-120.60067,8.03,1.0,9558.482135815819,-2075.7179609558434,9330.379182395294,3.198999999999999,2025-03-04T15:29:23.250Z,2025-03-04T15:30:03.250Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T152907Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142781,2025-03-04T16:44:52.320Z,36.11717,-120.60033,8.49,2.5,10986.842168141939,-2045.1397934206084,10794.818389071184,3.659,2025-03-04T16:44:42.320Z,2025-03-04T16:45:22.320Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T164407Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T164507Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142881,2025-03-04T20:10:47.500Z,36.09533,-120.61083,7.32,1.2,8884.37833805552,-2989.4655555548566,8366.317836770322,2.489,2025-03-04T20:10:37.500Z,2025-03-04T20:11:17.500Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T201007Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T201107Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142901,2025-03-04T20:53:07.820Z,36.111,-120.60233,9.21,0.5,10350.71958290537,-2225.0113671599174,10108.744744029791,4.3790000000000004,2025-03-04T20:52:57.820Z,2025-03-04T20:53:37.820Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T205207Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T205307Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142911,2025-03-04T21:02:38.050Z,36.1145,-120.59717,8.49,1.2,10644.594944570565,-1760.9427069123724,10497.927524847433,3.659,2025-03-04T21:02:28.050Z,2025-03-04T21:03:08.050Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T210207Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T210307Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75142961,2025-03-04T23:38:23.180Z,36.10733,-120.6025,8.45,0.5,9955.989516675898,-2240.300450928813,9700.658799572766,3.618999999999999,2025-03-04T23:38:13.180Z,2025-03-04T23:38:53.180Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-04T233807Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75143051,2025-03-05T04:38:22.800Z,36.1175,-120.60567,8.21,1.0,11122.01862384035,-2525.396895306033,10831.512765548045,3.3790000000000004,2025-03-05T04:38:12.800Z,2025-03-05T04:38:52.800Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-05T043807Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75143341,2025-03-05T16:25:43.760Z,36.1075,-120.59834,9.01,0.7,9897.093825170641,-1866.1675775490053,9719.561963212936,4.178999999999999,2025-03-05T16:25:33.760Z,2025-03-05T16:26:13.760Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-05T162507Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-05T162607Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75143781,2025-03-06T10:11:26.070Z,36.01417,-120.58234,3.86,0.4,784.7428677545324,-427.1949876319772,-658.2748749828769,-0.9710000000000005,2025-03-06T10:11:16.070Z,2025-03-06T10:11:56.070Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-06T101107Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75143811,2025-03-06T12:38:32.100Z,36.04133,-120.615,4.92,0.3,4110.70148246163,-3364.497786801092,2361.783504160107,0.08899999999999952,2025-03-06T12:38:22.100Z,2025-03-06T12:39:02.100Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-06T123807Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75002733,2025-03-06T16:35:16.960Z,36.041,-120.61183,5.02,0.6,3858.5945730782737,-3079.4013424238715,2325.0891276824555,0.18899999999999917,2025-03-06T16:35:06.960Z,2025-03-06T16:35:46.960Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-06T163407Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-06T163507Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75144011,2025-03-06T21:33:32.160Z,36.04016,-120.6165,3.85,0.1,4150.449340609773,-3499.401467106532,2231.6852602866634,-0.9810000000000003,2025-03-06T21:33:22.160Z,2025-03-06T21:34:02.160Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-06T213307Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75144146,2025-03-07T02:15:48.950Z,35.98067,-120.53717,3.7,0.4,5694.569246387355,3635.204505279679,-4383.310062805844,-1.1310000000000002,2025-03-07T02:15:38.950Z,2025-03-07T02:16:18.950Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-07T021507Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-07T021607Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75144251,2025-03-07T06:10:15.790Z,36.04433,-120.61017,5.29,1.0,3981.2743171841717,-2930.107936219798,2695.368744860719,0.45899999999999963,2025-03-07T06:10:05.790Z,2025-03-07T06:10:45.790Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-07T060907Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-07T061007Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75144661,2025-03-07T20:10:34.950Z,35.9655,-120.51334,1.97,0.1,8380.704166342923,5778.374306388881,-6070.13942994907,-2.8610000000000007,2025-03-07T20:10:24.950Z,2025-03-07T20:11:04.950Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-07T201007Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75144871,2025-03-08T07:19:35.070Z,36.11317,-120.60667,7.44,0.6,10675.357279750771,-2615.332682175049,10350.038068136508,2.609,2025-03-08T07:19:25.070Z,2025-03-08T07:20:05.070Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-08T071907Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75145771,2025-03-09T21:03:44.490Z,36.10017,-120.60966,7.3,0.7,9359.967983041086,-2884.240684916945,8904.502025100788,2.4689999999999994,2025-03-09T21:03:34.490Z,2025-03-09T21:04:14.490Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-09T210307Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-09T210407Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75147866,2025-03-13T00:51:40.840Z,36.01233,-120.56783,2.83,0.6,1230.8684594905797,877.7732798498729,-862.8738226127326,-2.0010000000000003,2025-03-13T00:51:30.840Z,2025-03-13T00:52:10.840Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-13T005107Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-13T005207Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75148061,2025-03-13T11:01:00.360Z,35.795,-120.50883,9.76,0.8,25781.534720946045,6183.984705171631,-25028.9006097661,4.928999999999999,2025-03-13T11:00:50.360Z,2025-03-13T11:01:30.360Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-13T110007Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-13T110107Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75148321,2025-03-14T01:10:52.550Z,36.00383,-120.5695,3.06,1.0,1948.936411632518,727.5805157768149,-1808.0320045975348,-1.7710000000000004,2025-03-14T01:10:42.550Z,2025-03-14T01:11:22.550Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-14T011007Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-14T011107Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75148441,2025-03-14T06:20:33.910Z,36.0815,-120.65517,0.6,0.6,9762.676366708813,-6977.218345363836,6828.489877140709,-4.231000000000001,2025-03-14T06:20:23.910Z,2025-03-14T06:21:03.910Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-14T062007Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75148851,2025-03-14T20:51:06.070Z,35.90267,-120.43567,10.32,0.3,18258.822036280853,12763.68687257102,-13056.52632102174,5.489,2025-03-14T20:50:56.070Z,2025-03-14T20:51:36.070Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-14T205007Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-14T205107Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75149191,2025-03-15T17:02:52.630Z,36.063,-120.6425,0.22,0.4,7539.574899221906,-5837.731925722662,4771.380892820799,-4.611000000000001,2025-03-15T17:02:42.630Z,2025-03-15T17:03:22.630Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-15T170207Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-15T170307Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75149481,2025-03-16T07:22:08.840Z,36.0405,-120.6275,0.07,0.4,5029.808740932103,-4488.695122674649,2269.491587566213,-4.761,2025-03-16T07:21:58.840Z,2025-03-16T07:22:38.840Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-16T072107Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-16T072207Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75149606,2025-03-16T15:55:22.780Z,35.9445,-120.47417,0.16,0.0,12536.329380732215,9301.159078081331,-8405.23611485335,-4.671,2025-03-16T15:55:12.780Z,2025-03-16T15:55:52.780Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-16T155507Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75151362,2025-03-19T02:19:16.920Z,35.99117,-120.55283,3.59,0.7,3911.4967195937897,2226.8100828978854,-3215.7617203544937,-1.2410000000000005,2025-03-19T02:19:06.920Z,2025-03-19T02:19:46.920Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-19T021807Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-19T021907Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75151882,2025-03-20T04:45:51.610Z,35.95833,-120.51667,9.87,0.9,8785.186963204573,5478.88813611175,-6867.408155223737,5.038999999999999,2025-03-20T04:45:41.610Z,2025-03-20T04:46:21.610Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-20T044507Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-20T044607Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75153017,2025-03-22T01:58:34.520Z,36.02917,-120.59067,4.39,2.2,1550.2318767977463,-1176.3600922580206,1009.65132852018,-0.4410000000000007,2025-03-22T01:58:24.520Z,2025-03-22T01:59:04.520Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-22T015807Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75153337,2025-03-22T18:46:02.500Z,35.99166,-120.552,3.99,1.5,3910.2902851963995,2301.4567859992835,-3161.2761310393603,-0.8410000000000002,2025-03-22T18:45:52.500Z,2025-03-22T18:46:32.500Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-22T184507Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-22T184607Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75153522,2025-03-23T00:02:18.260Z,36.0155,-120.57983,3.51,1.1,548.7056229250196,-201.4561625885373,-510.38541827195115,-1.3210000000000006,2025-03-23T00:02:08.260Z,2025-03-23T00:02:48.260Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-23T000207Z.h5,True,True,prospective_candidate_waveform_verification_required,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75153662,2025-03-23T07:07:56.780Z,35.86317,-120.4045,4.64,1.0,23383.525844768028,15566.985349304956,-17448.731990246717,-0.19100000000000072,2025-03-23T07:07:46.780Z,2025-03-23T07:08:26.780Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-23T070707Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-23T070807Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75154582,2025-03-24T19:10:29.600Z,35.82433,-120.482,10.39,0.3,23403.716344596884,8596.961866890435,-21767.548906516393,5.559,2025-03-24T19:10:19.600Z,2025-03-24T19:10:59.600Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-24T191007Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75154827,2025-03-25T05:19:18.190Z,35.79833,-120.50816,9.18,0.8,25436.944459664064,6244.241682374395,-24658.620992588625,4.348999999999999,2025-03-25T05:19:08.190Z,2025-03-25T05:19:48.190Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-25T051907Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
