selection_index,interval_id,interval_file_index,path,manifest_start_utc,manifest_end_utc,sample_rate_hz,channel_count,gauge_length_m,file_exists,size_bytes,selection_basis,network_candidate_time_fields_read,catalog_event_time_fields_read,family_label_fields_read,hdf5_file_opened,hdf5_header_opened,hdf5_dataset_opened
562,heldout_10,9,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T210107Z.h5,2025-03-30T21:01:07.972Z,2025-03-30T21:02:07.970Z,500.0,900,16.335237503051758,True,38026167,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
563,heldout_10,10,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T210207Z.h5,2025-03-30T21:02:07.972Z,2025-03-30T21:03:07.970Z,500.0,900,16.335237503051758,True,37606750,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
564,heldout_10,11,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T210307Z.h5,2025-03-30T21:03:07.972Z,2025-03-30T21:04:07.970Z,500.0,900,16.335237503051758,True,37649241,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
565,heldout_10,12,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T210407Z.h5,2025-03-30T21:04:07.972Z,2025-03-30T21:05:07.970Z,500.0,900,16.335237503051758,True,38046619,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
566,heldout_10,13,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T210507Z.h5,2025-03-30T21:05:07.972Z,2025-03-30T21:06:07.970Z,500.0,900,16.335237503051758,True,37681955,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
567,heldout_10,14,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T210607Z.h5,2025-03-30T21:06:07.972Z,2025-03-30T21:07:07.970Z,500.0,900,16.335237503051758,True,37601001,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
568,heldout_10,15,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T210707Z.h5,2025-03-30T21:07:07.972Z,2025-03-30T21:08:07.970Z,500.0,900,16.335237503051758,True,37702724,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
569,heldout_10,16,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T210807Z.h5,2025-03-30T21:08:07.972Z,2025-03-30T21:09:07.970Z,500.0,900,16.335237503051758,True,37452895,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
570,heldout_10,17,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T210907Z.h5,2025-03-30T21:09:07.972Z,2025-03-30T21:10:07.970Z,500.0,900,16.335237503051758,True,37331363,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
571,heldout_10,18,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T211007Z.h5,2025-03-30T21:10:07.972Z,2025-03-30T21:11:07.970Z,500.0,900,16.335237503051758,True,37317409,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
572,heldout_10,19,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T211107Z.h5,2025-03-30T21:11:07.972Z,2025-03-30T21:12:07.970Z,500.0,900,16.335237503051758,True,37701634,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
573,heldout_10,20,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T211207Z.h5,2025-03-30T21:12:07.972Z,2025-03-30T21:13:07.970Z,500.0,900,16.335237503051758,True,37673756,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
574,heldout_10,21,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T211307Z.h5,2025-03-30T21:13:07.972Z,2025-03-30T21:14:07.970Z,500.0,900,16.335237503051758,True,37803936,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
575,heldout_10,22,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T211407Z.h5,2025-03-30T21:14:07.972Z,2025-03-30T21:15:07.970Z,500.0,900,16.335237503051758,True,37959744,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
576,heldout_10,23,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T211507Z.h5,2025-03-30T21:15:07.972Z,2025-03-30T21:16:07.970Z,500.0,900,16.335237503051758,True,37806652,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
577,heldout_10,24,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T211607Z.h5,2025-03-30T21:16:07.972Z,2025-03-30T21:17:07.970Z,500.0,900,16.335237503051758,True,37620502,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
578,heldout_10,25,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T211707Z.h5,2025-03-30T21:17:07.972Z,2025-03-30T21:18:07.970Z,500.0,900,16.335237503051758,True,37754909,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
579,heldout_10,26,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T211807Z.h5,2025-03-30T21:18:07.972Z,2025-03-30T21:19:07.970Z,500.0,900,16.335237503051758,True,37721841,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
580,heldout_10,27,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T211907Z.h5,2025-03-30T21:19:07.972Z,2025-03-30T21:20:07.970Z,500.0,900,16.335237503051758,True,37805238,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
581,heldout_10,28,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T212007Z.h5,2025-03-30T21:20:07.972Z,2025-03-30T21:21:07.970Z,500.0,900,16.335237503051758,True,37638092,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
582,heldout_10,29,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T212107Z.h5,2025-03-30T21:21:07.972Z,2025-03-30T21:22:07.970Z,500.0,900,16.335237503051758,True,37643171,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
583,heldout_10,30,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T212207Z.h5,2025-03-30T21:22:07.972Z,2025-03-30T21:23:07.970Z,500.0,900,16.335237503051758,True,37799510,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
584,heldout_10,31,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T212307Z.h5,2025-03-30T21:23:07.972Z,2025-03-30T21:24:07.970Z,500.0,900,16.335237503051758,True,37807545,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
585,heldout_10,32,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T212407Z.h5,2025-03-30T21:24:07.972Z,2025-03-30T21:25:07.970Z,500.0,900,16.335237503051758,True,37817429,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
586,heldout_10,33,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T212507Z.h5,2025-03-30T21:25:07.972Z,2025-03-30T21:26:07.970Z,500.0,900,16.335237503051758,True,37900945,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
587,heldout_10,34,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T212607Z.h5,2025-03-30T21:26:07.972Z,2025-03-30T21:27:07.970Z,500.0,900,16.335237503051758,True,37424897,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
588,heldout_10,35,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T212707Z.h5,2025-03-30T21:27:07.972Z,2025-03-30T21:28:07.970Z,500.0,900,16.335237503051758,True,37479760,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
589,heldout_10,36,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T212807Z.h5,2025-03-30T21:28:07.972Z,2025-03-30T21:29:07.970Z,500.0,900,16.335237503051758,True,37142791,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
590,heldout_10,37,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T212907Z.h5,2025-03-30T21:29:07.972Z,2025-03-30T21:30:07.970Z,500.0,900,16.335237503051758,True,36950390,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
591,heldout_10,38,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T213007Z.h5,2025-03-30T21:30:07.972Z,2025-03-30T21:31:07.970Z,500.0,900,16.335237503051758,True,37077358,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
592,heldout_10,39,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T213107Z.h5,2025-03-30T21:31:07.972Z,2025-03-30T21:32:07.970Z,500.0,900,16.335237503051758,True,36906477,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
593,heldout_10,40,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T213207Z.h5,2025-03-30T21:32:07.972Z,2025-03-30T21:33:07.970Z,500.0,900,16.335237503051758,True,37300795,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
594,heldout_10,41,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T213307Z.h5,2025-03-30T21:33:07.972Z,2025-03-30T21:34:07.970Z,500.0,900,16.335237503051758,True,37287990,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
595,heldout_10,42,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T213407Z.h5,2025-03-30T21:34:07.972Z,2025-03-30T21:35:07.970Z,500.0,900,16.335237503051758,True,37377795,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
596,heldout_10,43,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T213507Z.h5,2025-03-30T21:35:07.972Z,2025-03-30T21:36:07.970Z,500.0,900,16.335237503051758,True,37434817,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
597,heldout_10,44,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T213607Z.h5,2025-03-30T21:36:07.972Z,2025-03-30T21:37:07.970Z,500.0,900,16.335237503051758,True,37184903,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
598,heldout_10,45,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T213707Z.h5,2025-03-30T21:37:07.972Z,2025-03-30T21:38:07.970Z,500.0,900,16.335237503051758,True,37002932,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
599,heldout_10,46,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T213807Z.h5,2025-03-30T21:38:07.972Z,2025-03-30T21:39:07.970Z,500.0,900,16.335237503051758,True,36912088,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
600,heldout_10,47,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T213907Z.h5,2025-03-30T21:39:07.972Z,2025-03-30T21:40:07.970Z,500.0,900,16.335237503051758,True,37033102,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
601,heldout_10,48,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T214007Z.h5,2025-03-30T21:40:07.972Z,2025-03-30T21:41:07.970Z,500.0,900,16.335237503051758,True,37018770,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
602,heldout_10,49,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T214107Z.h5,2025-03-30T21:41:07.972Z,2025-03-30T21:42:07.970Z,500.0,900,16.335237503051758,True,36880234,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
603,heldout_10,50,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T214207Z.h5,2025-03-30T21:42:07.972Z,2025-03-30T21:43:07.970Z,500.0,900,16.335237503051758,True,37177174,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
604,heldout_10,51,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T214307Z.h5,2025-03-30T21:43:07.972Z,2025-03-30T21:44:07.970Z,500.0,900,16.335237503051758,True,36975123,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
605,heldout_10,52,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T214407Z.h5,2025-03-30T21:44:07.972Z,2025-03-30T21:45:07.970Z,500.0,900,16.335237503051758,True,36962523,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
606,heldout_10,53,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T214507Z.h5,2025-03-30T21:45:07.972Z,2025-03-30T21:46:07.970Z,500.0,900,16.335237503051758,True,36750902,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
607,heldout_10,54,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T214607Z.h5,2025-03-30T21:46:07.972Z,2025-03-30T21:47:07.970Z,500.0,900,16.335237503051758,True,36465715,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
608,heldout_10,55,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T214707Z.h5,2025-03-30T21:47:07.972Z,2025-03-30T21:48:07.970Z,500.0,900,16.335237503051758,True,36344654,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
609,heldout_10,56,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T214807Z.h5,2025-03-30T21:48:07.972Z,2025-03-30T21:49:07.970Z,500.0,900,16.335237503051758,True,36293228,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
610,heldout_10,57,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T214907Z.h5,2025-03-30T21:49:07.972Z,2025-03-30T21:50:07.970Z,500.0,900,16.335237503051758,True,36332239,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
611,heldout_10,58,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T215007Z.h5,2025-03-30T21:50:07.972Z,2025-03-30T21:51:07.970Z,500.0,900,16.335237503051758,True,36503927,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
612,heldout_10,59,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T215107Z.h5,2025-03-30T21:51:07.972Z,2025-03-30T21:52:07.970Z,500.0,900,16.335237503051758,True,36465693,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
613,heldout_10,60,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T215207Z.h5,2025-03-30T21:52:07.972Z,2025-03-30T21:53:07.970Z,500.0,900,16.335237503051758,True,36502412,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
614,heldout_10,61,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-30T215307Z.h5,2025-03-30T21:53:07.972Z,2025-03-30T21:54:07.970Z,500.0,900,16.335237503051758,True,36596443,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
615,heldout_11,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T020607Z.h5,2025-04-02T02:06:07.972Z,2025-04-02T02:07:07.970Z,500.0,900,16.335237503051758,True,37080068,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
616,heldout_11,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T020707Z.h5,2025-04-02T02:07:07.972Z,2025-04-02T02:08:07.970Z,500.0,900,16.335237503051758,True,36870708,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
617,heldout_11,3,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T020807Z.h5,2025-04-02T02:08:07.972Z,2025-04-02T02:09:07.970Z,500.0,900,16.335237503051758,True,36887118,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
618,heldout_11,4,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T020907Z.h5,2025-04-02T02:09:07.972Z,2025-04-02T02:10:07.970Z,500.0,900,16.335237503051758,True,36799060,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
619,heldout_11,5,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T021007Z.h5,2025-04-02T02:10:07.972Z,2025-04-02T02:11:07.970Z,500.0,900,16.335237503051758,True,36657057,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
620,heldout_11,6,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T021107Z.h5,2025-04-02T02:11:07.972Z,2025-04-02T02:12:07.970Z,500.0,900,16.335237503051758,True,36805414,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
621,heldout_11,7,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T021207Z.h5,2025-04-02T02:12:07.972Z,2025-04-02T02:13:07.970Z,500.0,900,16.335237503051758,True,36873851,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
622,heldout_11,8,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T021307Z.h5,2025-04-02T02:13:07.972Z,2025-04-02T02:14:07.970Z,500.0,900,16.335237503051758,True,36863145,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
623,heldout_11,9,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T021407Z.h5,2025-04-02T02:14:07.972Z,2025-04-02T02:15:07.970Z,500.0,900,16.335237503051758,True,37011914,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
624,heldout_11,10,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T021507Z.h5,2025-04-02T02:15:07.972Z,2025-04-02T02:16:07.970Z,500.0,900,16.335237503051758,True,37057538,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
625,heldout_11,11,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T021607Z.h5,2025-04-02T02:16:07.972Z,2025-04-02T02:17:07.970Z,500.0,900,16.335237503051758,True,37004877,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
626,heldout_11,12,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T021707Z.h5,2025-04-02T02:17:07.972Z,2025-04-02T02:18:07.970Z,500.0,900,16.335237503051758,True,36905413,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
627,heldout_11,13,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T021807Z.h5,2025-04-02T02:18:07.972Z,2025-04-02T02:19:07.970Z,500.0,900,16.335237503051758,True,37096961,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
628,heldout_11,14,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T021907Z.h5,2025-04-02T02:19:07.972Z,2025-04-02T02:20:07.970Z,500.0,900,16.335237503051758,True,37146296,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
629,heldout_11,15,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T022007Z.h5,2025-04-02T02:20:07.972Z,2025-04-02T02:21:07.970Z,500.0,900,16.335237503051758,True,37310157,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
630,heldout_11,16,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T022107Z.h5,2025-04-02T02:21:07.972Z,2025-04-02T02:22:07.970Z,500.0,900,16.335237503051758,True,37362823,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
631,heldout_11,17,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T022207Z.h5,2025-04-02T02:22:07.972Z,2025-04-02T02:23:07.970Z,500.0,900,16.335237503051758,True,37429034,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
632,heldout_11,18,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T022307Z.h5,2025-04-02T02:23:07.972Z,2025-04-02T02:24:07.970Z,500.0,900,16.335237503051758,True,37570057,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
633,heldout_11,19,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T022407Z.h5,2025-04-02T02:24:07.972Z,2025-04-02T02:25:07.970Z,500.0,900,16.335237503051758,True,37710082,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
